file,phase,candidate,status,constructed_cost,after_local_cost,best_before,best_after,improvement,time_seconds,note
vrp_421_41_1,sweep-grid,try=35;dir=forward;offset=5.498,OK_NO_BEST,2360.395637,2080.729639,1954.015684,1954.015684,0.000000,1.216,local_gain=279.665998
vrp_421_41_1,sweep-grid,try=35;dir=reverse;offset=5.498,OK_NO_BEST,2359.714149,2062.430667,1954.015684,1954.015684,0.000000,1.233,local_gain=297.283482
vrp_421_41_1,sweep-grid,try=36;dir=forward;offset=5.655,OK_NO_BEST,2351.139881,2040.398971,1954.015684,1954.015684,0.000000,1.247,local_gain=310.740910
vrp_421_41_1,sweep-grid,try=36;dir=reverse;offset=5.655,OK_NO_BEST,2351.924874,2126.407562,1954.015684,1954.015684,0.000000,1.259,local_gain=225.517313
vrp_421_41_1,sweep-grid,try=37;dir=forward;offset=5.812,OK_NO_BEST,2413.188101,2111.156082,1954.015684,1954.015684,0.000000,1.276,local_gain=302.032019
vrp_421_41_1,sweep-grid,try=37;dir=reverse;offset=5.812,OK_NO_BEST,2418.814386,2111.882369,1954.015684,1954.015684,0.000000,1.294,local_gain=306.932016
vrp_421_41_1,sweep-grid,try=38;dir=forward;offset=5.969,OK_NO_BEST,2358.995426,2096.560742,1954.015684,1954.015684,0.000000,1.311,local_gain=262.434684
vrp_421_41_1,sweep-grid,try=38;dir=reverse;offset=5.969,OK_NO_BEST,2366.738033,2140.167300,1954.015684,1954.015684,0.000000,1.323,local_gain=226.570733
vrp_421_41_1,sweep-grid,try=39;dir=forward;offset=6.126,OK_NO_BEST,2416.395563,2139.579672,1954.015684,1954.015684,0.000000,1.341,local_gain=276.815891
vrp_421_41_1,sweep-grid,try=39;dir=reverse;offset=6.126,OK_NO_BEST,2428.109197,2113.548366,1954.015684,1954.015684,0.000000,1.360,local_gain=314.560831
vrp_421_41_1,sweep-grid,PHASE_SUMMARY,NOT_USEFUL,INF,INF,1954.015684,1954.015684,0.000000,1.352,candidates=80; feasible=80; improved=0
vrp_421_41_1,LNS,iter=3;removed=19,IMPROVED_BEST,1950.872461,1950.872461,1954.015684,1950.872461,3.143223,1.369,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=4;removed=24,IMPROVED_BEST,1950.342291,1950.342291,1950.872461,1950.342291,0.530169,1.369,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=10;removed=19,IMPROVED_BEST,1950.069644,1950.069644,1950.342291,1950.069644,0.272647,1.383,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=12;removed=29,IMPROVED_BEST,1948.349930,1948.349930,1950.069644,1948.349930,1.719714,1.384,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=13;removed=34,IMPROVED_BEST,1941.429989,1941.429989,1948.349930,1941.429989,6.919941,1.390,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=27;removed=34,IMPROVED_BEST,1941.429986,1941.429986,1941.429989,1941.429986,0.000003,1.415,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=29;removed=9,IMPROVED_BEST,1941.429983,1941.429983,1941.429986,1941.429983,0.000003,1.416,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=30;removed=14,IMPROVED_BEST,1941.429980,1941.429980,1941.429983,1941.429980,0.000003,1.417,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=34;removed=34,IMPROVED_BEST,1941.218455,1941.218455,1941.429980,1941.218455,0.211525,1.434,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=40;removed=29,IMPROVED_BEST,1940.229488,1940.229488,1941.218455,1940.229488,0.988967,1.438,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=46;removed=24,IMPROVED_BEST,1939.467125,1939.467125,1940.229488,1939.467125,0.762363,1.446,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=47;removed=29,IMPROVED_BEST,1938.592170,1938.592170,1939.467125,1938.592170,0.874955,1.451,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=48;removed=34,IMPROVED_BEST,1938.250331,1938.250331,1938.592170,1938.250331,0.341839,1.453,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=55;removed=34,IMPROVED_BEST,1936.202604,1936.202604,1938.250331,1936.202604,2.047727,1.464,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=75;removed=29,IMPROVED_BEST,1935.009616,1935.009616,1936.202604,1935.009616,1.192988,1.485,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=80;removed=19,IMPROVED_BEST,1934.421839,1934.421839,1935.009616,1934.421839,0.587776,1.490,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=83;removed=34,IMPROVED_BEST,1933.546704,1933.546704,1934.421839,1933.546704,0.875135,1.493,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=96;removed=29,IMPROVED_BEST,1931.582610,1931.582610,1933.546704,1931.582610,1.964094,1.508,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=124;removed=29,IMPROVED_BEST,1931.556790,1931.556790,1931.582610,1931.556790,0.025821,1.539,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=144;removed=24,IMPROVED_BEST,1931.556765,1931.556765,1931.556790,1931.556765,0.000024,1.566,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=150;removed=19,IMPROVED_BEST,1927.822534,1927.822534,1931.556765,1927.822534,3.734231,1.575,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=151;removed=24,IMPROVED_BEST,1927.453946,1927.453946,1927.822534,1927.453946,0.368588,1.577,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=162;removed=9,IMPROVED_BEST,1925.050439,1925.050439,1927.453946,1925.050439,2.403507,1.594,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=171;removed=19,IMPROVED_BEST,1921.261703,1921.261703,1925.050439,1921.261703,3.788736,1.605,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=185;removed=19,IMPROVED_BEST,1919.003495,1919.003495,1921.261703,1919.003495,2.258208,1.622,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=187;removed=29,IMPROVED_BEST,1919.003492,1919.003492,1919.003495,1919.003492,0.000003,1.623,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=191;removed=14,IMPROVED_BEST,1918.233644,1918.233644,1919.003492,1918.233644,0.769847,1.634,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=202;removed=34,IMPROVED_BEST,1917.466600,1917.466600,1918.233644,1917.466600,0.767044,1.651,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=209;removed=34,IMPROVED_BEST,1916.916100,1916.916100,1917.466600,1916.916100,0.550501,1.663,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=223;removed=34,IMPROVED_BEST,1916.916072,1916.916072,1916.916100,1916.916072,0.000028,1.678,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=228;removed=24,IMPROVED_BEST,1916.588373,1916.588373,1916.916072,1916.588373,0.327699,1.682,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=235;removed=24,IMPROVED_BEST,1916.560724,1916.560724,1916.588373,1916.560724,0.027649,1.691,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=241;removed=19,IMPROVED_BEST,1916.502619,1916.502619,1916.560724,1916.502619,0.058105,1.699,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=242;removed=24,IMPROVED_BEST,1916.502616,1916.502616,1916.502619,1916.502616,0.000003,1.699,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=271;removed=29,IMPROVED_BEST,1916.267793,1916.267793,1916.502616,1916.267793,0.234823,1.745,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=334;removed=29,IMPROVED_BEST,1914.850666,1914.850666,1916.267793,1914.850666,1.417127,1.837,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=347;removed=24,IMPROVED_BEST,1914.847781,1914.847781,1914.850666,1914.847781,0.002885,1.857,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=349;removed=34,IMPROVED_BEST,1914.740074,1914.740074,1914.847781,1914.740074,0.107707,1.859,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=377;removed=34,IMPROVED_BEST,1911.486360,1911.486360,1914.740074,1911.486360,3.253713,1.880,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=396;removed=24,IMPROVED_BEST,1909.750722,1909.750722,1911.486360,1909.750722,1.735638,1.905,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=423;removed=19,IMPROVED_BEST,1909.750719,1909.750719,1909.750722,1909.750719,0.000003,1.946,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=465;removed=19,IMPROVED_BEST,1909.669050,1909.669050,1909.750719,1909.669050,0.081669,2.015,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=500;removed=19,IMPROVED_BEST,1907.410839,1907.410839,1909.669050,1907.410839,2.258211,2.074,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=545;removed=34,IMPROVED_BEST,1906.852004,1906.852004,1907.410839,1906.852004,0.558835,2.138,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=720;removed=34,IMPROVED_BEST,1906.134815,1906.134815,1906.852004,1906.134815,0.717189,2.346,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=747;removed=29,IMPROVED_BEST,1904.905900,1904.905900,1906.134815,1904.905900,1.228915,2.383,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=762;removed=34,IMPROVED_BEST,1904.532601,1904.532601,1904.905900,1904.532601,0.373299,2.398,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=867;removed=34,IMPROVED_BEST,1903.966293,1903.966293,1904.532601,1903.966293,0.566308,2.508,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=972;removed=34,IMPROVED_BEST,1903.862316,1903.862316,1903.966293,1903.862316,0.103976,2.619,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=984;removed=24,IMPROVED_BEST,1902.770105,1902.770105,1903.862316,1902.770105,1.092211,2.626,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=1080;removed=14,IMPROVED_BEST,1898.288417,1898.288417,1902.770105,1898.288417,4.481688,2.750,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=1273;removed=34,IMPROVED_BEST,1897.885150,1897.885150,1898.288417,1897.885150,0.403267,2.930,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=1279;removed=29,IMPROVED_BEST,1897.762426,1897.762426,1897.885150,1897.762426,0.122724,2.934,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=1294;removed=34,IMPROVED_BEST,1897.693939,1897.693939,1897.762426,1897.693939,0.068487,2.947,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=1434;removed=34,IMPROVED_BEST,1897.508587,1897.508587,1897.693939,1897.508587,0.185352,3.106,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=1607;removed=24,IMPROVED_BEST,1897.232534,1897.232534,1897.508587,1897.232534,0.276053,3.252,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=2085;removed=34,IMPROVED_BEST,1896.580572,1896.580572,1897.232534,1896.580572,0.651962,3.734,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=2201;removed=19,IMPROVED_BEST,1895.985655,1895.985655,1896.580572,1895.985655,0.594917,3.847,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=2210;removed=29,IMPROVED_BEST,1895.253729,1895.253729,1895.985655,1895.253729,0.731926,3.853,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=2318;removed=9,IMPROVED_BEST,1895.221343,1895.221343,1895.253729,1895.221343,0.032386,3.963,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=2323;removed=34,IMPROVED_BEST,1895.060374,1895.060374,1895.221343,1895.060374,0.160969,3.971,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=2349;removed=24,IMPROVED_BEST,1894.706316,1894.706316,1895.060374,1894.706316,0.354058,3.999,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=2393;removed=34,IMPROVED_BEST,1894.619850,1894.619850,1894.706316,1894.619850,0.086466,4.050,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=2419;removed=24,IMPROVED_BEST,1894.446786,1894.446786,1894.619850,1894.446786,0.173064,4.072,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=2637;removed=29,IMPROVED_BEST,1893.829362,1893.829362,1894.446786,1893.829362,0.617424,4.339,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=2645;removed=34,IMPROVED_BEST,1892.895062,1892.895062,1893.829362,1892.895062,0.934301,4.346,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=2663;removed=19,IMPROVED_BEST,1892.895059,1892.895059,1892.895062,1892.895059,0.000003,4.363,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=2671;removed=24,IMPROVED_BEST,1891.184946,1891.184946,1892.895059,1891.184946,1.710113,4.373,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=2672;removed=29,IMPROVED_BEST,1891.001091,1891.001091,1891.184946,1891.001091,0.183854,4.378,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=2707;removed=29,IMPROVED_BEST,1890.756745,1890.756745,1891.001091,1890.756745,0.244346,4.408,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=2756;removed=29,IMPROVED_BEST,1890.536924,1890.536924,1890.756745,1890.536924,0.219821,4.456,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=2763;removed=29,IMPROVED_BEST,1890.514665,1890.514665,1890.536924,1890.514665,0.022259,4.460,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=2778;removed=34,IMPROVED_BEST,1890.128676,1890.128676,1890.514665,1890.128676,0.385989,4.487,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=2874;removed=24,IMPROVED_BEST,1889.966380,1889.966380,1890.128676,1889.966380,0.162296,4.558,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=2901;removed=19,IMPROVED_BEST,1889.799648,1889.799648,1889.966380,1889.799648,0.166733,4.578,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=2977;removed=14,IMPROVED_BEST,1889.687210,1889.687210,1889.799648,1889.687210,0.112438,4.644,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=3093;removed=34,IMPROVED_BEST,1889.659737,1889.659737,1889.687210,1889.659737,0.027473,4.758,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=3119;removed=24,IMPROVED_BEST,1889.659618,1889.659618,1889.659737,1889.659618,0.000120,4.789,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=3168;removed=24,IMPROVED_BEST,1889.587569,1889.587569,1889.659618,1889.587569,0.072048,4.837,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=3197;removed=29,IMPROVED_BEST,1889.432712,1889.432712,1889.587569,1889.432712,0.154858,4.870,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=3202;removed=19,IMPROVED_BEST,1888.198345,1888.198345,1889.432712,1888.198345,1.234367,4.878,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=3282;removed=34,IMPROVED_BEST,1885.001142,1885.001142,1888.198345,1885.001142,3.197203,4.947,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=3351;removed=29,IMPROVED_BEST,1884.987416,1884.987416,1885.001142,1884.987416,0.013726,5.012,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=3357;removed=24,IMPROVED_BEST,1884.313805,1884.313805,1884.987416,1884.313805,0.673611,5.017,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=3443;removed=34,IMPROVED_BEST,1884.232804,1884.232804,1884.313805,1884.232804,0.081001,5.105,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=3518;removed=24,IMPROVED_BEST,1883.811657,1883.811657,1884.232804,1883.811657,0.421147,5.178,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=3525;removed=24,IMPROVED_BEST,1883.691025,1883.691025,1883.811657,1883.691025,0.120632,5.184,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=3557;removed=9,IMPROVED_BEST,1883.346901,1883.346901,1883.691025,1883.346901,0.344124,5.206,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=3562;removed=34,IMPROVED_BEST,1883.252252,1883.252252,1883.346901,1883.252252,0.094649,5.210,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=3653;removed=34,IMPROVED_BEST,1883.076475,1883.076475,1883.252252,1883.076475,0.175777,5.272,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=3812;removed=24,IMPROVED_BEST,1882.483263,1882.483263,1883.076475,1882.483263,0.593213,5.420,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=3863;removed=34,IMPROVED_BEST,1882.201655,1882.201655,1882.483263,1882.201655,0.281607,5.457,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=3868;removed=24,IMPROVED_BEST,1882.201652,1882.201652,1882.201655,1882.201652,0.000003,5.460,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=4051;removed=29,IMPROVED_BEST,1882.179386,1882.179386,1882.201652,1882.179386,0.022267,5.633,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=4202;removed=14,IMPROVED_BEST,1881.953984,1881.953984,1882.179386,1881.953984,0.225402,5.752,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=4839;removed=14,IMPROVED_BEST,1881.360603,1881.360603,1881.953984,1881.360603,0.593381,6.285,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=4883;removed=24,IMPROVED_BEST,1879.910651,1879.910651,1881.360603,1879.910651,1.449951,6.326,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=5178;removed=29,IMPROVED_BEST,1879.591138,1879.591138,1879.910651,1879.591138,0.319514,6.532,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=5308;removed=14,IMPROVED_BEST,1878.615682,1878.615682,1879.591138,1878.615682,0.975456,6.645,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=5661;removed=29,IMPROVED_BEST,1878.291402,1878.291402,1878.615682,1878.291402,0.324279,6.905,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=5835;removed=24,IMPROVED_BEST,1878.214169,1878.214169,1878.291402,1878.214169,0.077234,7.039,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=5962;removed=29,IMPROVED_BEST,1878.118165,1878.118165,1878.214169,1878.118165,0.096003,7.139,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=6172;removed=29,IMPROVED_BEST,1876.721313,1876.721313,1878.118165,1876.721313,1.396853,7.294,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=6178;removed=24,IMPROVED_BEST,1876.721193,1876.721193,1876.721313,1876.721193,0.000120,7.297,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=6607;removed=34,IMPROVED_BEST,1876.643773,1876.643773,1876.721193,1876.643773,0.077420,7.609,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=6625;removed=19,IMPROVED_BEST,1876.643770,1876.643770,1876.643773,1876.643770,0.000003,7.621,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=6670;removed=34,IMPROVED_BEST,1876.636812,1876.636812,1876.643770,1876.636812,0.006957,7.653,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=6674;removed=19,IMPROVED_BEST,1875.290752,1875.290752,1876.636812,1875.290752,1.346061,7.657,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=6921;removed=29,IMPROVED_BEST,1874.984515,1874.984515,1875.290752,1874.984515,0.306237,7.826,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=8018;removed=19,IMPROVED_BEST,1874.907249,1874.907249,1874.984515,1874.907249,0.077266,8.587,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=8139;removed=29,IMPROVED_BEST,1874.358451,1874.358451,1874.907249,1874.358451,0.548798,8.677,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=8146;removed=29,IMPROVED_BEST,1874.287823,1874.287823,1874.358451,1874.287823,0.070627,8.684,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=8195;removed=29,IMPROVED_BEST,1874.117821,1874.117821,1874.287823,1874.117821,0.170002,8.721,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=8198;removed=9,IMPROVED_BEST,1873.773697,1873.773697,1874.117821,1873.773697,0.344124,8.722,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=8203;removed=34,IMPROVED_BEST,1873.170310,1873.170310,1873.773697,1873.170310,0.603387,8.729,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=8453;removed=24,IMPROVED_BEST,1872.897583,1872.897583,1873.170310,1872.897583,0.272727,8.916,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=8609;removed=34,IMPROVED_BEST,1872.303802,1872.303802,1872.897583,1872.303802,0.593781,9.019,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=8765;removed=9,IMPROVED_BEST,1870.625902,1870.625902,1872.303802,1870.625902,1.677900,9.128,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=9399;removed=29,IMPROVED_BEST,1870.187777,1870.187777,1870.625902,1870.187777,0.438125,9.620,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=9456;removed=34,IMPROVED_BEST,1869.383836,1869.383836,1870.187777,1869.383836,0.803941,9.662,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=9617;removed=34,IMPROVED_BEST,1869.235337,1869.235337,1869.383836,1869.235337,0.148499,9.765,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=9777;removed=29,IMPROVED_BEST,1869.144777,1869.144777,1869.235337,1869.144777,0.090560,9.875,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=10057;removed=29,IMPROVED_BEST,1868.921197,1868.921197,1869.144777,1868.921197,0.223579,10.069,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=10071;removed=29,IMPROVED_BEST,1868.546444,1868.546444,1868.921197,1868.546444,0.374754,10.078,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=10083;removed=19,IMPROVED_BEST,1868.504822,1868.504822,1868.546444,1868.504822,0.041621,10.087,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=12505;removed=19,IMPROVED_BEST,1868.001916,1868.001916,1868.504822,1868.001916,0.502906,11.723,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=13627;removed=29,IMPROVED_BEST,1867.747798,1867.747798,1868.001916,1867.747798,0.254118,12.493,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=15693;removed=34,IMPROVED_BEST,1867.280748,1867.280748,1867.747798,1867.280748,0.467050,13.983,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=16169;removed=34,IMPROVED_BEST,1867.162374,1867.162374,1867.280748,1867.162374,0.118375,14.345,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=16419;removed=24,IMPROVED_BEST,1865.493166,1865.493166,1867.162374,1865.493166,1.669207,14.531,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=16490;removed=29,IMPROVED_BEST,1865.493069,1865.493069,1865.493166,1865.493069,0.000098,14.588,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=16937;removed=24,IMPROVED_BEST,1865.216801,1865.216801,1865.493069,1865.216801,0.276267,14.899,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=18724;removed=34,IMPROVED_BEST,1865.062891,1865.062891,1865.216801,1865.062891,0.153910,16.224,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,PROGRESS,USEFUL_SO_FAR,INF,INF,1954.015684,1865.062891,88.952793,16.361,iter=18899; feasible=18899; improved=133
vrp_421_41_1,LNS,iter=27576;removed=19,IMPROVED_BEST,1864.827724,1864.827724,1865.062891,1864.827724,0.235167,22.881,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=27599;removed=29,IMPROVED_BEST,1864.491011,1864.491011,1864.827724,1864.491011,0.336713,22.897,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=27606;removed=29,IMPROVED_BEST,1864.301525,1864.301525,1864.491011,1864.301525,0.189485,22.907,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=27632;removed=19,IMPROVED_BEST,1864.301406,1864.301406,1864.301525,1864.301406,0.000120,22.925,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=28237;removed=34,IMPROVED_BEST,1863.986274,1863.986274,1864.301406,1863.986274,0.315132,23.340,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=28628;removed=29,IMPROVED_BEST,1863.541374,1863.541374,1863.986274,1863.541374,0.444900,23.615,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=29111;removed=29,IMPROVED_BEST,1863.055147,1863.055147,1863.541374,1863.055147,0.486228,23.972,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=32604;removed=29,IMPROVED_BEST,1861.834101,1861.834101,1863.055147,1861.834101,1.221046,26.621,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=32826;removed=19,IMPROVED_BEST,1861.781652,1861.781652,1861.834101,1861.781652,0.052449,26.788,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=32828;removed=29,IMPROVED_BEST,1861.583608,1861.583608,1861.781652,1861.583608,0.198044,26.790,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=33074;removed=34,IMPROVED_BEST,1861.044396,1861.044396,1861.583608,1861.044396,0.539213,26.984,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=33087;removed=29,IMPROVED_BEST,1860.810316,1860.810316,1861.044396,1860.810316,0.234080,26.992,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=33655;removed=34,IMPROVED_BEST,1860.742461,1860.742461,1860.810316,1860.742461,0.067855,27.390,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,PROGRESS,USEFUL_SO_FAR,INF,INF,1954.015684,1860.742461,93.273223,31.362,iter=39158; feasible=39158; improved=146
vrp_421_41_1,LNS,iter=39987;removed=19,IMPROVED_BEST,1860.329848,1860.329848,1860.742461,1860.329848,0.412612,31.995,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=39994;removed=19,IMPROVED_BEST,1860.329750,1860.329750,1860.329848,1860.329750,0.000098,31.999,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=39995;removed=24,IMPROVED_BEST,1860.329734,1860.329734,1860.329750,1860.329734,0.000016,32.000,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=39996;removed=29,IMPROVED_BEST,1860.329698,1860.329698,1860.329734,1860.329698,0.000037,32.001,LNS destroy-repair improved incumbent
vrp_421_41_1,LNS,iter=40003;removed=29,IMPROVED_BEST,1859.568279,1859.568279,1860.329698,1859.568279,0.761419,32.005,LNS destroy-repair improved incumbent
